Network with Crack

26363 atoms
93859 bonds
1 atom types
2 bond types
-0.1705 0.1705 xlo xhi
-0.0825099 0.082515 ylo yhi
-0.0165 0.0165 zlo zhi

Atoms

338 338 1 0.001 304000 -0.12885 -0.0769929 0
3505 3505 1 0.001 304000 -0.128652 -0.0746875 0
9875 9875 1 0.001 304000 -0.128071 -0.0721066 0
16896 16896 1 0.001 304000 -0.131986 -0.0807599 0
11861 11861 1 0.001 304000 -0.131813 -0.0724146 0
19278 19278 1 0.001 304000 -0.12799 -0.0786031 0
25330 25330 1 0.001 304000 -0.12809 -0.0759887 0
4811 4811 1 0.001 304000 -0.128776 -0.0815885 0
22271 22271 1 0.001 304000 -0.128948 -0.0796951 0
16859 16859 1 0.001 304000 -0.129373 -0.0758859 0
24792 24792 1 0.001 304000 -0.129415 -0.0779831 0
19637 19637 1 0.001 304000 -0.129127 -0.0734181 0
231 231 1 0.001 304000 -0.129959 -0.0792641 0
24124 24124 1 0.001 304000 -0.129417 -0.072019 0
6702 6702 1 0.001 304000 -0.130236 -0.0812551 0
22791 22791 1 0.001 304000 -0.129976 -0.0769531 0
23481 23481 1 0.001 304000 -0.129954 -0.0824388 0
533 533 1 0.001 304000 -0.130595 -0.0778995 0
791 791 1 0.001 304000 -0.130483 -0.0730259 0
12529 12529 1 0.001 304000 -0.130396 -0.0747773 0
20420 20420 1 0.001 304000 -0.130582 -0.0713719 0
7817 7817 1 0.001 304000 -0.131174 -0.0768665 0
8269 8269 1 0.001 304000 -0.130958 -0.0791847 0
1368 1368 1 0.001 304000 -0.131422 -0.0755855 0
7563 7563 1 0.001 304000 -0.13141 -0.082167 0
15116 15116 1 0.001 304000 -0.131566 -0.0739333 0
19858 19858 1 0.001 304000 -0.131741 -0.0781959 0
4865 4865 1 0.001 304000 -0.132043 -0.0792568 0
4185 4185 1 0.001 304000 -0.132485 -0.0749197 0
4689 4689 1 0.001 304000 -0.133078 -0.079599 0
10446 10446 1 0.001 304000 -0.132977 -0.0822557 0
16982 16982 1 0.001 304000 -0.132528 -0.0767175 0
18692 18692 1 0.001 304000 -0.133245 -0.0781463 0
20962 20962 1 0.001 304000 -0.132869 -0.0732065 0
22939 22939 1 0.001 304000 -0.132174 -0.0713334 0
