Network with Crack

13990 atoms
55112 bonds
1 atom types
2 bond types
-0.161 0.161 xlo xhi
-0.0770108 0.0770067 ylo yhi
-0.0154 0.0154 zlo zhi

Atoms

11899 11899 1 0.001 304000 -0.152683 -0.0763268 0
5473 5473 1 0.001 304000 -0.0727396 -0.0748264 0
12827 12827 1 0.001 304000 -0.0726547 -0.0730769 0
9661 9661 1 0.001 304000 -0.0722109 -0.0713051 0
777 777 1 0.001 304000 -0.0720744 -0.0694761 0
13662 13662 1 0.001 304000 -0.071715 -0.0726222 0
4213 4213 1 0.001 304000 -0.0716994 -0.0743474 0
2963 2963 1 0.001 304000 -0.0705783 -0.0752893 0
11358 11358 1 0.001 304000 -0.0706776 -0.0726262 0
10621 10621 1 0.001 304000 -0.0708845 -0.0738086 0
4451 4451 1 0.001 304000 -0.0713981 -0.076232 0
5886 5886 1 0.001 304000 -0.0712202 -0.0709808 0
3287 3287 1 0.001 304000 -0.0694066 -0.0720557 0
154 154 1 0.001 304000 -0.0696037 -0.0698098 0
5356 5356 1 0.001 304000 -0.0698243 -0.0759834 0
10889 10889 1 0.001 304000 -0.0699092 -0.0738176 0
6996 6996 1 0.001 304000 -0.0704564 -0.0768293 0
8743 8743 1 0.001 304000 -0.0702726 -0.0715677 0
2258 2258 1 0.001 304000 -0.067414 -0.0718914 0
11878 11878 1 0.001 304000 -0.0673967 -0.0730529 0
6830 6830 1 0.001 304000 -0.0673409 -0.0756428 0
12331 12331 1 0.001 304000 -0.0676251 -0.0696817 0
10265 10265 1 0.001 304000 -0.06771 -0.0740724 0
5832 5832 1 0.001 304000 -0.0683798 -0.0714405 0
3613 3613 1 0.001 304000 -0.0683159 -0.0757672 0
7270 7270 1 0.001 304000 -0.0689952 -0.0765559 0
11705 11705 1 0.001 304000 -0.0684616 -0.0726292 0
5685 5685 1 0.001 304000 -0.0685897 -0.0703944 0
2157 2157 1 0.001 304000 -0.0688598 -0.0738787 0
13694 13694 1 0.001 304000 -0.0652788 -0.0752734 0
10111 10111 1 0.001 304000 -0.065943 -0.0709503 0
13955 13955 1 0.001 304000 -0.0649808 -0.0768496 0
6045 6045 1 0.001 304000 -0.0650902 -0.0720096 0
9376 9376 1 0.001 304000 -0.0655024 -0.0739364 0
10714 10714 1 0.001 304000 -0.0657373 -0.0729375 0
4640 4640 1 0.001 304000 -0.0659034 -0.0764261 0
8131 8131 1 0.001 304000 -0.066391 -0.0720962 0
10857 10857 1 0.001 304000 -0.0663613 -0.0754954 0
12238 12238 1 0.001 304000 -0.0665259 -0.0701269 0
5271 5271 1 0.001 304000 -0.0666402 -0.0738915 0
13310 13310 1 0.001 304000 -0.0671032 -0.0769008 0
222 222 1 0.001 304000 -0.067333 -0.0707941 0
