LAMMPS data file via write_data, version 27 Jun 2024, timestep = 70000, units = si

16639 atoms
1 atom types
65856 bonds
2 bond types

-0.21175 0.21175 xlo xhi
-0.04125595 0.041255850000000004 ylo yhi
-0.020625 0.020625 zlo zhi

Bond Coeffs # nonlinear

1 1.0533e-06 0.0014 0.0036064
2 1.0533e-06 0.0014 0.0036064

Atoms # bpm/sphere

471 471 1 0.001 304000 -0.1361939388422804 -0.033271515112864664 0 0 0 0
14472 14472 1 0.001 304000 -0.1361893751660999 -0.03441219916550045 0 0 0 0
10184 10184 1 0.001 304000 -0.13574782813610056 -0.0404932 0 0 0 0
13663 13663 1 0.001 304000 -0.135918211142633 -0.0388905 0 0 0 0
1600 1600 1 0.001 304000 -0.1357574186702837 -0.03767227760642488 0 0 0 0
5599 5599 1 0.001 304000 -0.13573205429072013 -0.03604821936078717 0 0 0 0
12937 12937 1 0.001 304000 -0.1353512557223675 -0.03493682072815543 0 0 0 0
2106 2106 1 0.001 304000 -0.13474032534232527 -0.0400028 0 0 0 0
2890 2890 1 0.001 304000 -0.13490716484292875 -0.0386879 0 0 0 0
8389 8389 1 0.001 304000 -0.13515518993175318 -0.033633553852447096 0 0 0 0
4806 4806 1 0.001 304000 -0.13474721499544504 -0.03654077956431693 0 0 0 0
5868 5868 1 0.001 304000 -0.13466414065186652 -0.03765044195438983 0 0 0 0
9864 9864 1 0.001 304000 -0.13397320863055215 -0.0390946 0 0 0 0
3891 3891 1 0.001 304000 -0.1342830048890407 -0.035536332637279955 0 0 0 0
7388 7388 1 0.001 304000 -0.13408849189966962 -0.04105 0 0 0 0
2845 2845 1 0.001 304000 -0.13425797105127404 -0.034186924742318936 0 0 0 0
13584 13584 1 0.001 304000 -0.13303958147879005 -0.0408765 0 0 0 0
15232 15232 1 0.001 304000 -0.133018778622132 -0.039521 0 0 0 0
10251 10251 1 0.001 304000 -0.13359683686524268 -0.03736357072917177 0 0 0 0
7951 7951 1 0.001 304000 -0.13304676676619606 -0.03840383611593214 0 0 0 0
10303 10303 1 0.001 304000 -0.1330532630147108 -0.03571002246000717 0 0 0 0
10707 10707 1 0.001 304000 -0.13306624262179828 -0.03457195688832932 0 0 0 0
505 505 1 0.001 304000 -0.13316221985046173 -0.03342322547998982 0 0 0 0
12059 12059 1 0.001 304000 -0.13263771453417988 -0.03690948183540768 0 0 0 0
12564 12564 1 0.001 304000 -0.1322042855680966 -0.0401858 0 0 0 0
5086 5086 1 0.001 304000 -0.13196731425054573 -0.0390346 0 0 0 0
3157 3157 1 0.001 304000 -0.13188203022305608 -0.034628698038080365 0 0 0 0
1429 1429 1 0.001 304000 -0.13197443982582524 -0.035934714731335735 0 0 0 0
16595 16595 1 0.001 304000 -0.13173218014849755 -0.0411308 0 0 0 0
2007 2007 1 0.001 304000 -0.13179402668014473 -0.037947609158564675 0 0 0 0
16068 16068 1 0.001 304000 -0.13181491292300887 -0.033521210602499324 0 0 0 0
15548 15548 1 0.001 304000 -0.13137767783006082 -0.036956851414718994 0 0 0 0
14444 14444 1 0.001 304000 -0.13111440750470937 -0.0403585 0 0 0 0
5549 5549 1 0.001 304000 -0.13086071108951056 -0.03580228769159233 0 0 0 0
4891 4891 1 0.001 304000 -0.13089215702362778 -0.038572 0 0 0 0
7068 7068 1 0.001 304000 -0.13039799722178222 -0.037588340675147235 0 0 0 0
4775 4775 1 0.001 304000 -0.130568443005897 -0.033619598856652416 0 0 0 0
10308 10308 1 0.001 304000 -0.13045054763983063 -0.0397261 0 0 0 0
2730 2730 1 0.001 304000 -0.12983347300506434 -0.03469064719116697 0 0 0 0
4347 4347 1 0.001 304000 -0.13001275687678393 -0.0412224 0 0 0 0
3145 3145 1 0.001 304000 -0.12978334031242988 -0.0388814 0 0 0 0
8679 8679 1 0.001 304000 -0.1296205728089532 -0.03629188124758007 0 0 0 0
3549 3549 1 0.001 304000 -0.12902284125519076 -0.03349538373179948 0 0 0 0
7494 7494 1 0.001 304000 -0.12933530825570677 -0.037823877989604404 0 0 0 0
16631 16631 1 0.001 304000 -0.12947625825087627 -0.0398847 0 0 0 0
8328 8328 1 0.001 304000 -0.12873665288293212 -0.03867749502377327 0 0 0 0
5780 5780 1 0.001 304000 -0.12858780798881805 -0.03680750223216184 0 0 0 0
13226 13226 1 0.001 304000 -0.1288254446677605 -0.0410602 0 0 0 0
1992 1992 1 0.001 304000 -0.12798839636300513 -0.03762925292675331 0 0 0 0
2909 2909 1 0.001 304000 -0.1284355284056236 -0.0398627 0 0 0 0
13121 13121 1 0.001 304000 -0.12819783299675452 -0.034847118739052864 0 0 0 0
10238 10238 1 0.001 304000 -0.12777956365109033 -0.0388341 0 0 0 0
740 740 1 0.001 304000 -0.12766481402483612 -0.03314670078736817 0 0 0 0
14280 14280 1 0.001 304000 -0.12742849968819803 -0.03612753787770592 0 0 0 0
15587 15587 1 0.001 304000 -0.12771457251232346 -0.0410081 0 0 0 0
24 24 1 0.001 304000 -0.12672335403599866 -0.03507712790164611 0 0 0 0
5364 5364 1 0.001 304000 -0.1270361333690764 -0.03813353773732937 0 0 0 0
6782 6782 1 0.001 304000 -0.12733059939793717 -0.0396379 0 0 0 0
8257 8257 1 0.001 304000 -0.12704247988619377 -0.034049381166242926 0 0 0 0
2542 2542 1 0.001 304000 -0.1264202023925013 -0.03624181051739056 0 0 0 0
3352 3352 1 0.001 304000 -0.12659908244963838 -0.0402948 0 0 0 0
6645 6645 1 0.001 304000 -0.12600496245689824 -0.03829204352236703 0 0 0 0
10760 10760 1 0.001 304000 -0.12618567582855278 -0.03726696932785824 0 0 0 0
14487 14487 1 0.001 304000 -0.1262190583554849 -0.0393802 0 0 0 0
1608 1608 1 0.001 304000 -0.1258914836761042 -0.033321282933458235 0 0 0 0
8116 8116 1 0.001 304000 -0.12565490883185856 -0.03450558041877105 0 0 0 0
9382 9382 1 0.001 304000 -0.1254578011497973 -0.0403873 0 0 0 0
827 827 1 0.001 304000 -0.12521384143078376 -0.035873949795893215 0 0 0 0
9453 9453 1 0.001 304000 -0.1252064429168809 -0.039227 0 0 0 0
7921 7921 1 0.001 304000 -0.12496216753281025 -0.037917561133307014 0 0 0 0
80 80 1 0.001 304000 -0.12454786553855506 -0.03677523693386219 0 0 0 0
11542 11542 1 0.001 304000 -0.1246144266738225 -0.03495967011883229 0 0 0 0
13328 13328 1 0.001 304000 -0.12448192118379513 -0.040942 0 0 0 0
16113 16113 1 0.001 304000 -0.12428457046481542 -0.0388374 0 0 0 0
7309 7309 1 0.001 304000 -0.124774429628536 -0.03334260779708647 0 0 0 0
6609 6609 1 0.001 304000 -0.12402119339678855 -0.033992373624301034 0 0 0 0
4142 4142 1 0.001 304000 -0.1238202155518227 -0.0398179 0 0 0 0
16501 16501 1 0.001 304000 -0.12382223222944318 -0.03751402075616139 0 0 0 0
7160 7160 1 0.001 304000 -0.12355850204312654 -0.03510642305692391 0 0 0 0
8528 8528 1 0.001 304000 -0.1232629167731519 -0.03850169967092916 0 0 0 0
3064 3064 1 0.001 304000 -0.12331345482819148 -0.036137960102816516 0 0 0 0
14008 14008 1 0.001 304000 -0.12310698116675159 -0.0406544 0 0 0 0
9502 9502 1 0.001 304000 -0.12298196374841357 -0.034057977974909295 0 0 0 0
2199 2199 1 0.001 304000 -0.12275620824342558 -0.03719404930896227 0 0 0 0
7947 7947 1 0.001 304000 -0.12239791401607401 -0.035489028473692695 0 0 0 0
5115 5115 1 0.001 304000 -0.12246690809515545 -0.0392848 0 0 0 0
5990 5990 1 0.001 304000 -0.12221219881211781 -0.0410776 0 0 0 0
6806 6806 1 0.001 304000 -0.12215863357310235 -0.03820310445937119 0 0 0 0
5518 5518 1 0.001 304000 -0.12207927381754037 -0.03342645246727816 0 0 0 0
8833 8833 1 0.001 304000 -0.12179197115954643 -0.036356642943604675 0 0 0 0
8463 8463 1 0.001 304000 -0.12178037393193648 -0.0400469 0 0 0 0
4684 4684 1 0.001 304000 -0.12175737725873087 -0.03467989005426968 0 0 0 0
13401 13401 1 0.001 304000 -0.12148647058655487 -0.037409954083809135 0 0 0 0
16060 16060 1 0.001 304000 -0.12113789584215053 -0.0411134 0 0 0 0
3782 3782 1 0.001 304000 -0.12117326222183582 -0.038761442729791006 0 0 0 0
6922 6922 1 0.001 304000 -0.12101860628297507 -0.03552516344376568 0 0 0 0
12579 12579 1 0.001 304000 -0.12075465387771939 -0.0400341 0 0 0 0
7184 7184 1 0.001 304000 -0.12095499389502401 -0.03388365337275195 0 0 0 0
15767 15767 1 0.001 304000 -0.12065653110413131 -0.03665792578479522 0 0 0 0
2171 2171 1 0.001 304000 -0.12030806697383872 -0.03473661948903171 0 0 0 0
10492 10492 1 0.001 304000 -0.12035955358281811 -0.03777756051098857 0 0 0 0
11242 11242 1 0.001 304000 -0.12004256586482344 -0.0409748 0 0 0 0
12428 12428 1 0.001 304000 -0.1201579951998451 -0.0389656 0 0 0 0
11646 11646 1 0.001 304000 -0.11988803084601113 -0.03369806078233999 0 0 0 0
12064 12064 1 0.001 304000 -0.11978997572084657 -0.03577588965973993 0 0 0 0
12416 12416 1 0.001 304000 -0.11925806653116017 -0.037523449476853994 0 0 0 0
12376 12376 1 0.001 304000 -0.11904768820458551 -0.0407169 0 0 0 0
14016 14016 1 0.001 304000 -0.11893211184093966 -0.0387487 0 0 0 0
14899 14899 1 0.001 304000 -0.11912823595733359 -0.03447260370679848 0 0 0 0
1935 1935 1 0.001 304000 -0.11868573549480468 -0.03657682334275915 0 0 0 0
9877 9877 1 0.001 304000 -0.1186645647699452 -0.03544387890099754 0 0 0 0
2795 2795 1 0.001 304000 -0.11855313280887307 -0.0397613 0 0 0 0
15483 15483 1 0.001 304000 -0.11878370884454553 -0.03338827083607793 0 0 0 0
4294 4294 1 0.001 304000 -0.11810838433304272 -0.03431608127668769 0 0 0 0
11059 11059 1 0.001 304000 -0.1180381388279907 -0.0409458 0 0 0 0
13738 13738 1 0.001 304000 -0.11788785132539371 -0.037210250661784045 0 0 0 0
9424 9424 1 0.001 304000 -0.11772535283239817 -0.0387288 0 0 0 0
6263 6263 1 0.001 304000 -0.1173988343483143 -0.03501579998162596 0 0 0 0
11841 11841 1 0.001 304000 -0.11749800554169583 -0.03623927975069013 0 0 0 0
12149 12149 1 0.001 304000 -0.11737275811567842 -0.03357499331356041 0 0 0 0
6999 6999 1 0.001 304000 -0.11726385262962609 -0.0398422 0 0 0 0
1682 1682 1 0.001 304000 -0.11641309731120338 -0.03602525683798821 0 0 0 0
13490 13490 1 0.001 304000 -0.11705520900580482 -0.03783954732349815 0 0 0 0
12461 12461 1 0.001 304000 -0.11692136391217786 -0.0412331 0 0 0 0
15115 15115 1 0.001 304000 -0.11610924075552262 -0.0393732 0 0 0 0
15126 15126 1 0.001 304000 -0.11636131836222946 -0.034679393826529015 0 0 0 0
10127 10127 1 0.001 304000 -0.11630293533693821 -0.0335056915710393 0 0 0 0
13602 13602 1 0.001 304000 -0.11606183009489586 -0.03699733115982798 0 0 0 0
10103 10103 1 0.001 304000 -0.11611954728547576 -0.03818008095665348 0 0 0 0
12217 12217 1 0.001 304000 -0.11625247966707826 -0.0404366 0 0 0 0
314 314 1 0.001 304000 -0.11486947334070889 -0.036401932481614246 0 0 0 0
3516 3516 1 0.001 304000 -0.11522505560640127 -0.038681 0 0 0 0
6880 6880 1 0.001 304000 -0.11540647511370401 -0.0409415 0 0 0 0
13661 13661 1 0.001 304000 -0.1153409813417315 -0.03533706383718786 0 0 0 0
8388 8388 1 0.001 304000 -0.11522385570633452 -0.03318072084063645 0 0 0 0
4118 4118 1 0.001 304000 -0.1148389155941454 -0.037506601895366504 0 0 0 0
1048 1048 1 0.001 304000 -0.11502696991583541 -0.03425355548060778 0 0 0 0
14651 14651 1 0.001 304000 -0.11439339858637433 -0.0409924 0 0 0 0
10768 10768 1 0.001 304000 -0.11443466786724525 -0.0398385 0 0 0 0
13443 13443 1 0.001 304000 -0.11412039546856079 -0.03864379016177748 0 0 0 0
13881 13881 1 0.001 304000 -0.1141273409168546 -0.03520437894031102 0 0 0 0
13213 13213 1 0.001 304000 -0.11382859827041505 -0.036322167636317175 0 0 0 0
4023 4023 1 0.001 304000 -0.11393848564792436 -0.03403095262289276 0 0 0 0
14390 14390 1 0.001 304000 -0.11377332670127253 -0.03756544645631724 0 0 0 0
8182 8182 1 0.001 304000 -0.11313337082021259 -0.03844333964367703 0 0 0 0
15797 15797 1 0.001 304000 -0.11309580239438838 -0.03540286098103094 0 0 0 0
641 641 1 0.001 304000 -0.11322379853237767 -0.040762 0 0 0 0
8474 8474 1 0.001 304000 -0.11325057542357791 -0.0395942 0 0 0 0
10726 10726 1 0.001 304000 -0.11289109172597676 -0.0368138421414375 0 0 0 0
1596 1596 1 0.001 304000 -0.1127101169815089 -0.034110521030128495 0 0 0 0
2921 2921 1 0.001 304000 -0.1122466138392129 -0.0412099 0 0 0 0
9800 9800 1 0.001 304000 -0.11225913027645956 -0.03786899229220081 0 0 0 0
13710 13710 1 0.001 304000 -0.11216146910763132 -0.03583561203691288 0 0 0 0
14846 14846 1 0.001 304000 -0.11161355627839092 -0.0388538 0 0 0 0
3495 3495 1 0.001 304000 -0.112201887884376 -0.039681 0 0 0 0
2035 2035 1 0.001 304000 -0.11160708475040809 -0.0367973828223641 0 0 0 0
10890 10890 1 0.001 304000 -0.1115450461921705 -0.034502712431529144 0 0 0 0
11696 11696 1 0.001 304000 -0.11112690153390639 -0.03776960053893628 0 0 0 0
7960 7960 1 0.001 304000 -0.11100885416577021 -0.0410767 0 0 0 0
8568 8568 1 0.001 304000 -0.11103274847327518 -0.03576977359893624 0 0 0 0
11677 11677 1 0.001 304000 -0.11120394544414335 -0.0400221 0 0 0 0
11520 11520 1 0.001 304000 -0.11082917385207032 -0.033202596030068435 0 0 0 0
3591 3591 1 0.001 304000 -0.11020573785902286 -0.0396534 0 0 0 0
474 474 1 0.001 304000 -0.11027526954868655 -0.036868440430393334 0 0 0 0
6464 6464 1 0.001 304000 -0.11026841634740131 -0.0346344235460353 0 0 0 0
11827 11827 1 0.001 304000 -0.11055391538438003 -0.0385505 0 0 0 0
1565 1565 1 0.001 304000 -0.10999229564649411 -0.03574605241684824 0 0 0 0
3458 3458 1 0.001 304000 -0.10976192190056729 -0.0405368 0 0 0 0
2879 2879 1 0.001 304000 -0.10975744611075679 -0.03359160039025026 0 0 0 0
7181 7181 1 0.001 304000 -0.10954336968225563 -0.0388666 0 0 0 0
10151 10151 1 0.001 304000 -0.10944683181185504 -0.037561033721687835 0 0 0 0
6122 6122 1 0.001 304000 -0.10886049496766706 -0.0409739 0 0 0 0
8235 8235 1 0.001 304000 -0.10895450879975352 -0.03527162033950618 0 0 0 0
14071 14071 1 0.001 304000 -0.10905830711207776 -0.03655077592311287 0 0 0 0
15598 15598 1 0.001 304000 -0.10875695879558676 -0.039876 0 0 0 0
14860 14860 1 0.001 304000 -0.10865778956246765 -0.03370535422908334 0 0 0 0
998 998 1 0.001 304000 -0.1085928535721853 -0.0387219 0 0 0 0
4989 4989 1 0.001 304000 -0.10841548335423676 -0.03774452784899753 0 0 0 0
11594 11594 1 0.001 304000 -0.10798404445419471 -0.03590282405301147 0 0 0 0
8456 8456 1 0.001 304000 -0.10791078322823329 -0.034803195118558394 0 0 0 0
4227 4227 1 0.001 304000 -0.10778282569993089 -0.0409654 0 0 0 0
1053 1053 1 0.001 304000 -0.10787232626671213 -0.0393449 0 0 0 0
8037 8037 1 0.001 304000 -0.10735375921043892 -0.03367913227462807 0 0 0 0
1689 1689 1 0.001 304000 -0.10733347717948782 -0.0372883152203184 0 0 0 0
7 7 1 0.001 304000 -0.10697786915182429 -0.0389458 0 0 0 0
5365 5365 1 0.001 304000 -0.10720553897636588 -0.0400492 0 0 0 0
8241 8241 1 0.001 304000 -0.10692504538512393 -0.03598164826973789 0 0 0 0
4270 4270 1 0.001 304000 -0.10689523795017816 -0.034698534820176534 0 0 0 0
11426 11426 1 0.001 304000 -0.10638775878435197 -0.03798046819066994 0 0 0 0
12374 12374 1 0.001 304000 -0.10615341401392388 -0.03384439453534553 0 0 0 0
14559 14559 1 0.001 304000 -0.10668745204652769 -0.0410731 0 0 0 0
1112 1112 1 0.001 304000 -0.10615821762560138 -0.0401303 0 0 0 0
6321 6321 1 0.001 304000 -0.10599156547216888 -0.03673822861237806 0 0 0 0
12423 12423 1 0.001 304000 -0.10600892198187749 -0.0390834 0 0 0 0
8939 8939 1 0.001 304000 -0.11297541143375996 -0.03304632162868704 0 0 0 0
16017 16017 1 0.001 304000 -0.1395412843205971 -0.026271774725978855 0 0 0 0
7936 7936 1 0.001 304000 -0.13908702006550447 -0.03130298789113758 0 0 0 0
15376 15376 1 0.001 304000 -0.13876455100929436 -0.025402029127807306 0 0 0 0
13335 13335 1 0.001 304000 -0.13897968081382914 -0.027590368108158125 0 0 0 0
8194 8194 1 0.001 304000 -0.1389153377883972 -0.02886624450569032 0 0 0 0
15821 15821 1 0.001 304000 -0.13834818066987023 -0.026427764063800815 0 0 0 0
15711 15711 1 0.001 304000 -0.1381887172111705 -0.02963871963628845 0 0 0 0
3047 3047 1 0.001 304000 -0.1379580686849341 -0.030863557948378348 0 0 0 0
3757 3757 1 0.001 304000 -0.13789198469071717 -0.032012907339703606 0 0 0 0
136 136 1 0.001 304000 -0.13780062143192037 -0.027415138512438892 0 0 0 0
1657 1657 1 0.001 304000 -0.1376866388420954 -0.02857718854324293 0 0 0 0
7302 7302 1 0.001 304000 -0.1376900755786997 -0.025099935412838 0 0 0 0
8517 8517 1 0.001 304000 -0.13715791632989555 -0.032735002086762374 0 0 0 0
4105 4105 1 0.001 304000 -0.13721314765167297 -0.030088363143678173 0 0 0 0
10659 10659 1 0.001 304000 -0.1371974988528786 -0.02633283220120416 0 0 0 0
11653 11653 1 0.001 304000 -0.13653650379919363 -0.025459068494911204 0 0 0 0
12480 12480 1 0.001 304000 -0.13685248353063206 -0.031109312394047038 0 0 0 0
1910 1910 1 0.001 304000 -0.13662631849271856 -0.029141715847072952 0 0 0 0
5266 5266 1 0.001 304000 -0.1361128058926689 -0.026726882648265175 0 0 0 0
7362 7362 1 0.001 304000 -0.13658804377436182 -0.02795334990877152 0 0 0 0
9834 9834 1 0.001 304000 -0.13631463695211252 -0.03218565720625127 0 0 0 0
7769 7769 1 0.001 304000 -0.13602622503003775 -0.030094571587897672 0 0 0 0
1563 1563 1 0.001 304000 -0.13558062275857533 -0.029152984427083486 0 0 0 0
14551 14551 1 0.001 304000 -0.13574013726064454 -0.03129185958439136 0 0 0 0
15304 15304 1 0.001 304000 -0.1354154485083112 -0.028154383364936295 0 0 0 0
6075 6075 1 0.001 304000 -0.13457520921796196 -0.028829832471103226 0 0 0 0
7717 7717 1 0.001 304000 -0.13502257846903293 -0.03205094210399055 0 0 0 0
13668 13668 1 0.001 304000 -0.1349280498604992 -0.027026063603909998 0 0 0 0
15249 15249 1 0.001 304000 -0.13502892306975486 -0.03040737463215896 0 0 0 0
1873 1873 1 0.001 304000 -0.1348672967828938 -0.025854976060540557 0 0 0 0
8726 8726 1 0.001 304000 -0.13417156530689456 -0.03288208535697389 0 0 0 0
8414 8414 1 0.001 304000 -0.13413380791203597 -0.027871567676152804 0 0 0 0
9132 9132 1 0.001 304000 -0.13416339295019217 -0.02981891080938702 0 0 0 0
15478 15478 1 0.001 304000 -0.13391691405581088 -0.03175010248935125 0 0 0 0
4507 4507 1 0.001 304000 -0.13341814344129882 -0.03079469972936711 0 0 0 0
1706 1706 1 0.001 304000 -0.13353847282034584 -0.0270113024442822 0 0 0 0
8015 8015 1 0.001 304000 -0.1331540329581543 -0.028663745144003137 0 0 0 0
5793 5793 1 0.001 304000 -0.1329518481863715 -0.02966839701014481 0 0 0 0
4290 4290 1 0.001 304000 -0.13260927176602974 -0.027612201340436997 0 0 0 0
11506 11506 1 0.001 304000 -0.13268871107920016 -0.03248998181135824 0 0 0 0
7562 7562 1 0.001 304000 -0.13275774258154588 -0.02554016150768591 0 0 0 0
9045 9045 1 0.001 304000 -0.13244252070018972 -0.03102104998756149 0 0 0 0
8935 8935 1 0.001 304000 -0.1320656465945667 -0.026331096622420322 0 0 0 0
5327 5327 1 0.001 304000 -0.13195812486936256 -0.028966978058938712 0 0 0 0
2091 2091 1 0.001 304000 -0.13183349849082418 -0.03187946578068426 0 0 0 0
761 761 1 0.001 304000 -0.13157133168966234 -0.02999651269153927 0 0 0 0
11567 11567 1 0.001 304000 -0.13153765119303906 -0.027896683228888827 0 0 0 0
12280 12280 1 0.001 304000 -0.13122421118866315 -0.03107572230776126 0 0 0 0
13164 13164 1 0.001 304000 -0.1310928243126944 -0.032492309957915376 0 0 0 0
6684 6684 1 0.001 304000 -0.13105235483314276 -0.02687567229539775 0 0 0 0
15594 15594 1 0.001 304000 -0.13103069228668027 -0.025819095863061924 0 0 0 0
5374 5374 1 0.001 304000 -0.13053726125202333 -0.029318681572333315 0 0 0 0
7265 7265 1 0.001 304000 -0.13047809355185355 -0.02797364801627515 0 0 0 0
7398 7398 1 0.001 304000 -0.13025643492465605 -0.03043844889910183 0 0 0 0
15789 15789 1 0.001 304000 -0.13038876093142968 -0.03157449338184393 0 0 0 0
5893 5893 1 0.001 304000 -0.13019607178992884 -0.024934100696506582 0 0 0 0
14615 14615 1 0.001 304000 -0.1298922242641194 -0.026886005811204566 0 0 0 0
10712 10712 1 0.001 304000 -0.1300188460395288 -0.03265328437862377 0 0 0 0
15970 15970 1 0.001 304000 -0.12936756286947212 -0.029186364770742556 0 0 0 0
14463 14463 1 0.001 304000 -0.1294967409340767 -0.025738095945129505 0 0 0 0
71 71 1 0.001 304000 -0.12907127588506875 -0.028168459946143615 0 0 0 0
10660 10660 1 0.001 304000 -0.12905231871443762 -0.030368152583323687 0 0 0 0
8 8 1 0.001 304000 -0.12942021374842433 -0.031362701074510134 0 0 0 0
13803 13803 1 0.001 304000 -0.1286960156705601 -0.024946464196395266 0 0 0 0
9159 9159 1 0.001 304000 -0.12879880177352362 -0.027066377550891457 0 0 0 0
13253 13253 1 0.001 304000 -0.12862824228993827 -0.03249922862152705 0 0 0 0
5525 5525 1 0.001 304000 -0.1279008109435991 -0.028464026922674773 0 0 0 0
9524 9524 1 0.001 304000 -0.12801564741442253 -0.029912355142093863 0 0 0 0
6611 6611 1 0.001 304000 -0.12815913082474442 -0.03143250968432967 0 0 0 0
384 384 1 0.001 304000 -0.1281657614408574 -0.026012661338270824 0 0 0 0
13147 13147 1 0.001 304000 -0.12756596108774146 -0.027420188663862803 0 0 0 0
16058 16058 1 0.001 304000 -0.12751936294015037 -0.024995265841981345 0 0 0 0
989 989 1 0.001 304000 -0.12710888402531895 -0.02646606060116696 0 0 0 0
810 810 1 0.001 304000 -0.12708003549334154 -0.031647884724718335 0 0 0 0
9517 9517 1 0.001 304000 -0.12696515116679974 -0.02957508687322367 0 0 0 0
13361 13361 1 0.001 304000 -0.1265238467837875 -0.03246159043885411 0 0 0 0
11652 11652 1 0.001 304000 -0.12664240384468484 -0.03063694396641119 0 0 0 0
128 128 1 0.001 304000 -0.12669561132215218 -0.028517163811155825 0 0 0 0
198 198 1 0.001 304000 -0.12606774391268508 -0.026584721324961737 0 0 0 0
14835 14835 1 0.001 304000 -0.1262776545942239 -0.02757844103124167 0 0 0 0
6473 6473 1 0.001 304000 -0.12647343542985648 -0.025373183990969113 0 0 0 0
2834 2834 1 0.001 304000 -0.1253655996916952 -0.025182738764647664 0 0 0 0
1272 1272 1 0.001 304000 -0.12546179523204087 -0.028516544229776408 0 0 0 0
6783 6783 1 0.001 304000 -0.12578983886673323 -0.029752453196510775 0 0 0 0
7704 7704 1 0.001 304000 -0.1253374219256429 -0.03233601834427486 0 0 0 0
9895 9895 1 0.001 304000 -0.12580419344481164 -0.031283360164012564 0 0 0 0
9883 9883 1 0.001 304000 -0.12510943762530605 -0.02621210187543523 0 0 0 0
3554 3554 1 0.001 304000 -0.12421576243090533 -0.026728778499006067 0 0 0 0
9444 9444 1 0.001 304000 -0.12433460669942957 -0.028447600340410672 0 0 0 0
14909 14909 1 0.001 304000 -0.12416785268532893 -0.032325206017016134 0 0 0 0
15426 15426 1 0.001 304000 -0.12462371438141216 -0.029771707935640452 0 0 0 0
15938 15938 1 0.001 304000 -0.12497131502009008 -0.027486188086895888 0 0 0 0
2990 2990 1 0.001 304000 -0.12475197383873352 -0.03139850857522554 0 0 0 0
127 127 1 0.001 304000 -0.12401381444370008 -0.025591021004023246 0 0 0 0
9774 9774 1 0.001 304000 -0.12375743677115073 -0.03055018085476546 0 0 0 0
5829 5829 1 0.001 304000 -0.12337929187858475 -0.027612063099299276 0 0 0 0
14054 14054 1 0.001 304000 -0.1234372067707874 -0.02906652353300073 0 0 0 0
1838 1838 1 0.001 304000 -0.12328919076621003 -0.031516089308025866 0 0 0 0
8059 8059 1 0.001 304000 -0.12329760918852664 -0.03294238296424312 0 0 0 0
1235 1235 1 0.001 304000 -0.12311774312769332 -0.02633898495034909 0 0 0 0
427 427 1 0.001 304000 -0.12275586424096487 -0.025058674189163438 0 0 0 0
10046 10046 1 0.001 304000 -0.12270180347139471 -0.029838345290399786 0 0 0 0
2687 2687 1 0.001 304000 -0.12245580560540426 -0.02833534147198073 0 0 0 0
11917 11917 1 0.001 304000 -0.12214113202374989 -0.03112870158737269 0 0 0 0
9649 9649 1 0.001 304000 -0.12204248237970745 -0.02676911872108823 0 0 0 0
5455 5455 1 0.001 304000 -0.12164458203119533 -0.02910502277243241 0 0 0 0
3470 3470 1 0.001 304000 -0.12158315716195012 -0.03019896172519105 0 0 0 0
5302 5302 1 0.001 304000 -0.12142977903875624 -0.027974990650185546 0 0 0 0
